5;bunker;3102.00;9.75;1598.00;3.90;0
5;bunker;3146.00;9.70;1620.00;1.73;0
5;bunker;3136.00;10.40;1595.00;4.40;0
5;bunker;3155.00;10.00;1618.00;5.96;0
5;coastal_bunker;3117.00;9.50;1615.00;-1.82;0
5;coastal_bunker;3135.00;9.50;1620.00;-1.82;0
5;coastal_bunker;3109.00;9.57;1606.00;-3.61;0
5;coastal_bunker;3123.00;9.55;1614.00;-1.77;0
5;coastal_bunker;3115.00;9.57;1609.00;-2.36;0
5;dockyard;3127.00;9.68;1622.00;-1.82;0
5;anti_air_building;3154.00;9.85;1607.00;0.18;0
5;anti_air_building;3115.00;9.80;1601.00;2.85;0
5;anti_air_building;3143.00;9.70;1622.00;0.69;0
5;synthetic_refinery;3145.00;9.70;1615.00;1.90;0
5;radar_station;3143.00;9.70;1609.00;4.91;0
5;rocket_site;3147.00;9.88;1598.00;1.29;0
5;nuclear_reactor;3139.00;9.82;1602.00;3.96;0
6;industrial_complex;2867.00;9.93;1536.00;6.23;0
6;industrial_complex;2885.00;9.78;1538.00;1.16;0
6;industrial_complex;2849.00;9.68;1536.00;5.28;0
6;industrial_complex;2892.00;10.15;1539.00;0.55;0
6;industrial_complex;2874.00;9.70;1539.00;3.22;0
6;industrial_complex;2884.00;9.75;1540.00;5.88;0
6;air_base;2864.00;10.30;1538.00;3.73;0
6;naval_base;2855.00;9.50;1544.00;-2.16;8621
6;naval_base;2846.00;9.55;1539.00;-2.68;8621
6;naval_base;2871.00;9.50;1544.00;-2.55;8621
6;bunker;2891.00;10.13;1540.00;3.73;0
6;bunker;2853.00;9.68;1538.00;2.78;0
6;bunker;2877.00;9.63;1543.00;5.44;0
6;bunker;2860.00;10.28;1537.00;2.17;0
6;bunker;2867.00;9.93;1536.00;1.23;0
6;coastal_bunker;2846.00;9.55;1539.00;-2.68;0
6;coastal_bunker;2873.00;9.50;1545.00;-2.55;0
6;coastal_bunker;2856.00;9.53;1544.00;-2.16;0
6;dockyard;2855.00;9.57;1543.00;-2.16;0
6;anti_air_building;2878.00;9.70;1538.00;2.68;0
6;anti_air_building;2885.00;9.82;1539.00;3.90;0
6;anti_air_building;2859.00;10.07;1538.00;1.73;0
6;synthetic_refinery;2866.00;9.73;1533.00;4.40;0
6;radar_station;2887.00;10.05;1540.00;5.96;0
6;rocket_site;2873.00;9.70;1537.00;2.34;0
6;nuclear_reactor;2886.00;10.00;1544.00;0.18;0
7;arms_factory;2879.00;9.70;1564.00;0.04;0
7;arms_factory;2885.00;9.70;1555.00;4.17;0
7;arms_factory;2883.00;9.57;1566.00;5.37;0
7;arms_factory;2885.00;9.60;1559.00;3.21;0
7;arms_factory;2885.00;9.60;1564.00;6.23;0
7;arms_factory;2880.00;9.60;1557.00;1.16;0
7;industrial_complex;2876.00;9.60;1562.00;5.28;0
7;industrial_complex;2883.00;9.70;1575.00;0.55;0
7;industrial_complex;2873.00;9.70;1555.00;3.22;0
7;industrial_complex;2885.00;9.60;1557.00;5.88;0
7;industrial_complex;2881.00;9.65;1554.00;3.73;0
7;industrial_complex;2885.00;9.60;1562.00;3.83;0
7;air_base;2885.00;9.50;1569.00;1.67;0
7;naval_base;2878.00;9.53;1567.00;-2.36;2775
7;naval_base;2875.00;9.50;1562.00;-2.16;2775
7;naval_base;2867.00;9.50;1544.00;-3.93;8621
7;naval_base;2864.00;9.50;1552.00;-2.03;8621
7;naval_base;2879.00;9.50;1574.00;-1.77;2775
7;naval_base;2869.00;9.50;1554.00;-1.47;8621
7;bunker;2881.00;9.60;1561.00;2.17;0
7;bunker;2879.00;9.63;1560.00;4.84;0
7;bunker;2878.00;9.60;1554.00;1.23;0
7;bunker;2884.00;9.70;1576.00;2.78;0
7;bunker;2886.00;9.50;1565.00;0.62;0
7;bunker;2865.00;9.55;1548.00;1.83;0
7;bunker;2860.00;9.70;1544.00;5.95;0
7;coastal_bunker;2865.00;9.50;1546.00;-2.03;0
7;coastal_bunker;2886.00;9.50;1580.00;-2.94;0
7;coastal_bunker;2875.00;9.57;1561.00;-2.16;0
7;coastal_bunker;2878.00;9.50;1569.00;-2.36;0
7;coastal_bunker;2866.00;9.50;1544.00;-3.93;0
7;coastal_bunker;2868.00;9.50;1554.00;-1.47;0
7;dockyard;2871.00;9.50;1558.00;-1.37;0
7;anti_air_building;2882.00;9.70;1572.00;1.39;0
7;anti_air_building;2886.00;9.63;1575.00;4.40;0
7;anti_air_building;2876.00;9.60;1555.00;0.79;0
7;synthetic_refinery;2884.00;9.60;1558.00;4.91;0
7;radar_station;2884.00;9.70;1554.00;0.18;0
7;rocket_site;2882.00;9.60;1563.00;2.85;0
7;nuclear_reactor;2883.00;9.65;1571.00;0.69;0
8;arms_factory;2897.00;11.50;1513.00;5.37;0
8;arms_factory;2900.00;11.18;1513.00;3.21;0
8;arms_factory;2897.00;11.60;1514.00;6.23;0
8;arms_factory;2901.00;11.07;1514.00;1.16;0
8;arms_factory;2898.00;11.63;1515.00;5.28;0
8;arms_factory;2901.00;11.15;1515.00;0.55;0
8;industrial_complex;2900.00;11.38;1516.00;3.22;0
8;industrial_complex;2900.00;11.40;1517.00;5.88;0
8;industrial_complex;2900.00;11.48;1518.00;3.73;0
8;industrial_complex;2900.00;10.80;1507.00;3.83;0
8;industrial_complex;2902.00;10.80;1508.00;1.67;0
8;industrial_complex;2900.00;10.85;1509.00;4.33;0
8;air_base;2903.00;10.80;1509.00;0.71;0
8;bunker;2899.00;10.90;1510.00;3.73;0
8;anti_air_building;2903.00;10.82;1510.00;0.11;0
8;anti_air_building;2899.00;11.10;1511.00;2.78;0
8;anti_air_building;2902.00;10.93;1511.00;5.44;0
8;synthetic_refinery;2897.00;11.38;1512.00;2.17;0
8;radar_station;2901.00;11.03;1512.00;4.84;0
8;rocket_site;2904.00;10.85;1512.00;1.23;0
8;nuclear_reactor;2898.00;11.43;1513.00;2.78;0
9;air_base;3033.00;10.45;1524.00;0.11;0
9;bunker;3030.00;10.63;1523.00;5.44;0
9;bunker;3038.00;11.35;1526.00;4.84;0
9;bunker;3021.00;12.40;1519.00;1.23;0
9;bunker;3019.00;12.50;1515.00;5.95;0
9;bunker;3032.00;13.10;1498.00;1.73;0
9;bunker;3025.00;12.38;1505.00;4.40;0
9;bunker;3020.00;14.73;1504.00;5.96;0
9;anti_air_building;3025.00;10.95;1525.00;2.34;0
9;anti_air_building;3049.00;11.07;1526.00;0.18;0
9;anti_air_building;3021.00;12.70;1517.00;1.39;0
9;synthetic_refinery;3044.00;12.73;1507.00;4.40;0
9;rocket_site;3031.00;10.57;1522.00;4.91;0
9;nuclear_reactor;3046.00;12.70;1510.00;0.18;0
10;arms_factory;3127.00;9.90;1558.00;5.28;0
10;arms_factory;3123.00;10.03;1552.00;0.55;0
10;arms_factory;3132.00;9.80;1555.00;3.22;0
10;arms_factory;3131.00;10.10;1546.00;5.88;0
10;arms_factory;3145.00;9.90;1569.00;3.73;0
10;arms_factory;3125.00;9.90;1564.00;3.83;0
10;industrial_complex;3130.00;9.80;1563.00;1.67;0
10;industrial_complex;3135.00;9.80;1556.00;4.33;0
10;industrial_complex;3137.00;9.80;1562.00;0.71;0
10;industrial_complex;3124.00;10.10;1548.00;3.73;0
10;industrial_complex;3142.00;9.85;1552.00;0.11;0
10;industrial_complex;3134.00;9.85;1553.00;2.78;0
10;air_base;3130.00;9.80;1564.00;5.44;0
10;bunker;3142.00;9.80;1563.00;2.17;0
10;bunker;3126.00;10.05;1550.00;4.84;0
10;bunker;3129.00;9.80;1566.00;1.23;0
10;bunker;3120.00;10.00;1546.00;2.78;0
10;bunker;3143.00;9.80;1551.00;0.62;0
10;bunker;3132.00;9.82;1552.00;5.95;0
10;bunker;3122.00;9.90;1557.00;2.68;0
10;bunker;3115.00;9.90;1562.00;3.90;0
10;anti_air_building;3137.00;9.85;1555.00;1.73;0
10;anti_air_building;3122.00;10.03;1551.00;4.40;0
10;anti_air_building;3144.00;10.13;1572.00;5.96;0
10;synthetic_refinery;3155.00;10.20;1567.00;2.34;0
10;radar_station;3126.00;9.90;1563.00;0.18;0
10;rocket_site;3127.00;9.90;1558.00;1.39;0
10;nuclear_reactor;3123.00;10.03;1552.00;4.40;0
11;arms_factory;3186.00;9.80;1608.00;3.22;0
11;arms_factory;3191.00;10.05;1614.00;5.88;0
11;arms_factory;3206.00;9.80;1599.00;3.73;0
11;arms_factory;3194.00;10.05;1610.00;3.83;0
11;arms_factory;3200.00;10.35;1614.00;1.67;0
11;arms_factory;3192.00;9.80;1608.00;4.33;0
11;industrial_complex;3178.00;9.88;1603.00;0.71;0
11;industrial_complex;3187.00;10.30;1646.00;3.73;0
11;industrial_complex;3190.00;10.23;1621.00;0.11;0
11;industrial_complex;3165.00;10.00;1623.00;2.78;0
11;industrial_complex;3213.00;10.50;1635.00;5.44;0
11;industrial_complex;3165.00;10.15;1609.00;2.17;0
11;air_base;3216.00;10.50;1632.00;4.84;0
11;bunker;3218.00;9.82;1616.00;1.23;0
11;bunker;3204.00;9.85;1628.00;2.78;0
11;bunker;3196.00;9.90;1608.00;0.62;0
11;bunker;3203.00;10.00;1600.00;1.83;0
11;bunker;3211.00;10.00;1604.00;5.95;0
11;bunker;3201.00;10.40;1623.00;2.68;0
11;bunker;3169.00;10.78;1612.00;3.90;0
11;bunker;3190.00;9.95;1615.00;1.73;0
11;bunker;3205.00;9.95;1614.00;4.40;0
11;bunker;3196.00;9.80;1593.00;5.96;0
11;bunker;3188.00;10.00;1620.00;2.34;0
11;bunker;3169.00;9.80;1619.00;0.18;0
11;bunker;3227.00;10.40;1637.00;1.39;0
11;bunker;3209.00;10.38;1621.00;4.40;0
11;bunker;3185.00;10.20;1631.00;0.79;0
11;bunker;3209.00;10.40;1642.00;4.91;0
11;bunker;3192.00;10.38;1630.00;0.18;0
11;bunker;3221.00;10.48;1624.00;2.85;0
11;bunker;3203.00;10.40;1644.00;0.69;0
11;bunker;3177.00;10.15;1617.00;1.90;0
11;bunker;3184.00;9.80;1598.00;4.91;0
11;bunker;3173.00;11.25;1610.00;1.29;0
11;bunker;3169.00;9.90;1603.00;3.96;0
11;bunker;3192.00;10.30;1648.00;0.34;0
11;synthetic_refinery;3194.00;10.30;1637.00;0.25;0
11;radar_station;3212.00;10.43;1633.00;0.35;0
11;rocket_site;3206.00;10.43;1606.00;4.47;0
11;nuclear_reactor;3215.00;10.48;1629.00;0.85;0
12;arms_factory;3213.00;10.30;1681.00;3.73;0
12;arms_factory;3205.00;10.30;1682.00;3.83;0
12;arms_factory;3209.00;10.30;1682.00;1.67;0
12;arms_factory;3212.00;10.30;1682.00;4.33;0
12;arms_factory;3205.00;10.30;1683.00;0.71;0
12;arms_factory;3208.00;10.30;1683.00;3.73;0
12;industrial_complex;3212.00;10.30;1683.00;0.11;0
12;industrial_complex;3206.00;10.30;1684.00;2.78;0
12;industrial_complex;3209.00;10.30;1684.00;5.44;0
12;industrial_complex;3204.00;10.30;1685.00;2.17;0
12;industrial_complex;3208.00;10.30;1685.00;4.84;0
12;industrial_complex;3206.00;10.30;1686.00;1.23;0
12;naval_base;3182.00;9.50;1668.00;-2.36;1885
12;naval_base;3186.00;9.50;1681.00;-1.57;1885
12;naval_base;3187.00;9.50;1675.00;-1.82;1885
12;bunker;3188.00;10.10;1666.00;1.73;0
12;bunker;3204.00;10.30;1686.00;4.40;0
12;bunker;3194.00;10.30;1674.00;5.96;0
12;bunker;3195.00;10.30;1682.00;4.40;0
12;bunker;3202.00;10.48;1670.00;0.79;0
12;bunker;3225.00;10.40;1674.00;0.18;0
12;bunker;3219.00;10.50;1665.00;1.90;0
12;bunker;3220.00;10.45;1667.00;4.91;0
12;bunker;3206.00;9.80;1663.00;3.96;0
12;bunker;3204.00;10.30;1680.00;0.34;0
12;coastal_bunker;3182.00;9.50;1668.00;-2.36;0
12;coastal_bunker;3186.00;9.50;1681.00;-1.57;0
12;coastal_bunker;3187.00;9.50;1675.00;-1.82;0
12;dockyard;3187.00;9.50;1677.00;-1.57;0
13;arms_factory;3205.00;9.95;1697.00;1.67;0
13;arms_factory;3201.00;9.70;1720.00;4.33;0
13;arms_factory;3211.00;10.15;1717.00;0.71;0
13;arms_factory;3199.00;9.70;1722.00;3.73;0
13;arms_factory;3186.00;9.70;1719.00;0.11;0
13;arms_factory;3181.00;9.70;1714.00;2.78;0
13;industrial_complex;3158.00;9.70;1697.00;5.44;0
13;industrial_complex;3179.00;9.60;1710.00;2.17;0
13;industrial_complex;3203.00;10.30;1705.00;4.84;0
13;industrial_complex;3201.00;10.20;1701.00;1.23;0
13;industrial_complex;3158.00;9.70;1708.00;2.78;0
13;industrial_complex;3200.00;10.30;1709.00;0.62;0
13;air_base;3198.00;10.05;1697.00;1.83;0
13;naval_base;3154.00;9.50;1691.00;-4.47;1885
13;naval_base;3181.00;9.50;1696.00;-0.59;1885
13;naval_base;3193.00;9.60;1722.00;-2.90;1660
13;naval_base;3186.00;9.50;1688.00;-1.37;1885
13;naval_base;3156.00;9.50;1711.00;-1.57;2107
13;naval_base;3178.00;9.53;1718.00;-1.82;1660
13;naval_base;3205.00;9.50;1725.00;-3.34;1434
13;naval_base;3172.00;9.50;1708.00;-1.11;1885
13;naval_base;3218.00;9.60;1724.00;-3.34;1434
13;bunker;3185.00;9.73;1703.00;4.40;0
13;bunker;3194.00;10.28;1693.00;0.79;0
13;bunker;3160.00;9.70;1700.00;4.91;0
13;bunker;3186.00;9.73;1711.00;0.18;0
13;bunker;3193.00;9.70;1720.00;2.85;0
13;bunker;3195.00;10.30;1712.00;0.69;0
13;bunker;3199.00;10.30;1705.00;1.90;0
13;bunker;3211.00;9.80;1720.00;4.91;0
13;bunker;3182.00;9.70;1710.00;1.29;0
13;bunker;3204.00;9.70;1721.00;3.96;0
13;bunker;3211.00;10.30;1716.00;0.34;0
13;bunker;3206.00;10.03;1695.00;3.36;0
13;bunker;3187.00;9.65;1717.00;4.57;0
13;bunker;3157.00;9.68;1710.00;2.41;0
13;coastal_bunker;3155.00;9.55;1702.00;-4.47;0
13;coastal_bunker;3164.00;9.50;1709.00;0.46;0
13;coastal_bunker;3174.00;9.55;1710.00;-2.21;0
13;coastal_bunker;3183.00;9.50;1696.00;-0.59;0
13;coastal_bunker;3209.00;9.68;1725.00;-3.34;0
13;coastal_bunker;3177.00;9.50;1718.00;-1.82;0
13;coastal_bunker;3189.00;9.55;1722.00;-2.90;0
13;coastal_bunker;3189.00;9.53;1695.00;-1.37;0
13;coastal_bunker;3219.00;9.55;1724.00;-3.34;0
13;dockyard;3199.00;9.65;1723.00;-2.90;0
13;anti_air_building;3181.00;9.68;1702.00;1.36;0
13;anti_air_building;3195.00;9.70;1722.00;4.03;0
13;anti_air_building;3198.00;10.00;1695.00;5.59;0
13;synthetic_refinery;3166.00;9.60;1700.00;3.42;0
13;radar_station;3196.00;10.30;1693.00;4.64;0
13;rocket_site;3209.00;10.40;1709.00;2.48;0
13;nuclear_reactor;3198.00;10.30;1705.00;4.03;0
14;arms_factory;2758.00;9.70;1491.00;0.71;0
14;arms_factory;2742.00;9.70;1480.00;3.73;0
14;arms_factory;2760.00;10.57;1483.00;0.11;0
14;arms_factory;2744.00;9.60;1482.00;2.78;0
14;arms_factory;2776.00;9.70;1472.00;5.44;0
14;arms_factory;2781.00;10.03;1486.00;2.17;0
14;industrial_complex;2780.00;9.78;1483.00;4.84;0
14;industrial_complex;2741.00;9.68;1485.00;1.23;0
14;industrial_complex;2752.00;9.85;1487.00;2.78;0
14;industrial_complex;2749.00;9.85;1483.00;0.62;0
14;industrial_complex;2781.00;9.70;1475.00;1.83;0
14;industrial_complex;2740.00;9.70;1486.00;5.95;0
14;air_base;2766.00;9.93;1472.00;2.68;0
14;naval_base;2772.00;9.53;1490.00;-3.14;2871
14;naval_base;2754.00;9.50;1494.00;-2.21;2381
14;naval_base;2736.00;9.50;1477.00;-1.33;4885
14;naval_base;2762.00;9.57;1489.00;-3.14;2871
14;naval_base;2756.00;9.50;1470.00;-0.32;8546
14;naval_base;2735.00;9.60;1488.00;-2.68;2381
14;naval_base;2764.00;9.50;1471.00;-0.69;8546
14;bunker;2776.00;9.80;1479.00;4.40;0
14;bunker;2775.00;9.80;1482.00;0.79;0
14;bunker;2748.00;9.80;1480.00;4.91;0
14;bunker;2759.00;9.73;1490.00;0.18;0
14;bunker;2750.00;9.68;1477.00;2.85;0
14;bunker;2764.00;10.23;1481.00;0.69;0
14;bunker;2770.00;10.20;1476.00;1.90;0
14;bunker;2748.00;9.60;1475.00;4.91;0
14;bunker;2741.00;9.70;1488.00;1.29;0
14;bunker;2767.00;9.75;1485.00;3.96;0
14;coastal_bunker;2772.00;9.53;1490.00;-3.14;0
14;coastal_bunker;2735.00;9.50;1481.00;-0.98;0
14;coastal_bunker;2757.00;9.53;1494.00;-4.04;0
14;coastal_bunker;2763.00;9.73;1487.00;-3.14;0
14;coastal_bunker;2754.00;9.50;1472.00;-0.32;0
14;coastal_bunker;2764.00;9.50;1471.00;-0.69;0
14;coastal_bunker;2746.00;9.50;1475.00;-1.33;0
14;dockyard;2758.00;9.68;1492.00;-4.04;0
14;anti_air_building;2773.00;9.73;1486.00;3.87;0
14;anti_air_building;2755.00;9.88;1478.00;5.08;0
14;anti_air_building;2778.00;9.70;1487.00;2.92;0
14;synthetic_refinery;2755.00;10.07;1486.00;5.58;0
14;radar_station;2767.00;9.75;1485.00;0.86;0
14;rocket_site;2773.00;9.73;1475.00;3.52;0
14;nuclear_reactor;2781.00;9.95;1488.00;1.36;0
15;air_base;2795.00;11.50;1491.00;1.73;0
15;naval_base;2815.00;9.53;1514.00;-3.39;12389
15;naval_base;2783.00;9.60;1510.00;-3.39;2847
15;naval_base;2787.00;9.57;1505.00;-3.39;2847
15;naval_base;2783.00;9.90;1489.00;-2.16;2871
15;naval_base;2808.00;9.50;1505.00;-2.90;2847
15;naval_base;2801.00;9.53;1503.00;-3.39;2847
15;bunker;2823.00;9.85;1499.00;4.91;0
15;bunker;2795.00;10.60;1500.00;0.18;0
15;bunker;2797.00;11.48;1492.00;2.85;0
15;bunker;2794.00;11.57;1493.00;0.69;0
15;bunker;2785.00;10.13;1494.00;1.90;0
15;bunker;2815.00;9.60;1505.00;4.91;0
15;bunker;2811.00;10.48;1494.00;1.29;0
15;bunker;2815.00;10.10;1495.00;0.34;0
15;bunker;2804.00;9.93;1500.00;3.36;0
15;bunker;2782.00;9.63;1503.00;4.57;0
15;bunker;2786.00;10.18;1501.00;2.41;0
15;bunker;2821.00;9.80;1504.00;0.25;0
15;bunker;2816.00;9.85;1484.00;0.35;0
15;coastal_bunker;2787.00;9.68;1504.00;-3.39;0
15;coastal_bunker;2785.00;9.55;1509.00;-3.39;0
15;coastal_bunker;2812.00;9.55;1512.00;-3.39;0
15;coastal_bunker;2784.00;9.60;1490.00;-2.16;0
15;coastal_bunker;2808.00;9.57;1504.00;-2.90;0
15;coastal_bunker;2798.00;9.53;1504.00;-3.39;0
15;dockyard;2816.00;9.55;1514.00;-3.39;0
15;anti_air_building;2792.00;9.78;1502.00;4.03;0
15;anti_air_building;2790.00;11.38;1495.00;5.59;0
15;anti_air_building;2817.00;9.60;1506.00;3.42;0
15;synthetic_refinery;2825.00;9.93;1500.00;4.64;0
15;radar_station;2830.00;10.10;1503.00;2.48;0
15;rocket_site;2820.00;10.05;1493.00;4.03;0
15;nuclear_reactor;2793.00;11.50;1490.00;0.41;0
16;bunker;2854.00;9.80;1487.00;2.34;0
16;bunker;2839.00;9.80;1486.00;1.39;0
16;bunker;2832.00;9.85;1490.00;4.40;0
16;bunker;2832.00;10.35;1498.00;0.79;0
16;bunker;2849.00;9.75;1496.00;4.91;0
16;bunker;2842.00;9.80;1496.00;2.85;0
16;bunker;2857.00;9.80;1493.00;0.69;0
16;synthetic_refinery;2841.00;9.80;1494.00;3.96;0
16;rocket_site;2835.00;9.80;1488.00;3.36;0
16;nuclear_reactor;2849.00;9.70;1493.00;4.57;0
17;air_base;2902.00;10.28;1468.00;0.18;0
17;bunker;2901.00;10.10;1453.00;1.39;0
17;bunker;2902.00;10.30;1475.00;0.79;0
17;bunker;2910.00;11.93;1472.00;0.18;0
17;bunker;2900.00;10.15;1466.00;2.85;0
17;bunker;2894.00;10.10;1471.00;0.69;0
17;bunker;2911.00;10.30;1460.00;1.90;0
17;anti_air_building;2895.00;10.10;1457.00;4.91;0
17;anti_air_building;2905.00;10.43;1462.00;1.29;0
17;anti_air_building;2897.00;10.10;1463.00;3.96;0
17;synthetic_refinery;2895.00;10.28;1475.00;0.34;0
17;rocket_site;2910.00;11.98;1471.00;4.57;0
18;bunker;2883.00;10.20;1480.00;4.91;0
18;bunker;2865.00;9.80;1490.00;0.18;0
18;bunker;2875.00;10.15;1487.00;2.85;0
18;bunker;2874.00;9.95;1482.00;0.69;0
18;bunker;2870.00;10.03;1477.00;4.91;0
18;anti_air_building;2870.00;9.93;1480.00;3.36;0
18;anti_air_building;2865.00;9.93;1484.00;4.57;0
