133;3399.00;10.00;1547.00;big
134;3500.00;14.50;1336.00;small
134;3551.00;9.98;1332.00;small
134;3463.00;11.35;1363.00;small
135;3439.00;9.73;1437.00;big
135;3514.00;10.60;1388.00;big
135;3508.00;9.80;1448.00;big
136;4056.00;10.20;1511.00;big
136;3860.00;10.88;1458.00;big
136;3758.00;9.85;1506.00;big
136;3949.00;9.80;1541.00;big
136;3835.00;10.10;1589.00;big
137;3483.00;9.85;1511.00;big
137;3642.00;9.80;1561.00;big
137;3560.00;10.05;1548.00;big
137;3599.00;9.60;1482.00;big
138;3047.00;9.50;1626.00;big
138;3099.00;9.98;1685.00;big
139;3185.00;12.38;177.00;small
139;3283.00;12.95;196.00;small
139;3133.00;13.85;121.00;small
139;3250.00;13.45;235.00;small
139;3220.00;15.38;121.00;small
140;2976.00;12.57;700.00;small
140;3005.00;11.40;659.00;small
140;3046.00;11.12;794.00;small
140;3027.00;11.23;717.00;small
141;4273.00;14.45;1079.00;small
141;4244.00;10.28;1024.00;small
141;4145.00;10.60;1052.00;small
141;4195.00;9.85;1033.00;small
142;4360.00;10.12;870.00;small
142;4413.00;10.10;902.00;small
142;4416.00;10.15;867.00;small
142;4369.00;9.98;940.00;small
143;3047.00;10.75;1420.00;small
143;3093.00;13.30;1405.00;small
144;3138.00;10.62;1426.00;small
144;3161.00;13.70;1457.00;small
144;3195.00;14.05;1448.00;small
145;3029.00;11.50;596.00;big
145;3142.00;10.85;565.00;big
145;3176.00;10.53;678.00;big
145;3262.00;11.70;628.00;big
145;3237.00;13.48;511.00;big
146;4082.00;23.45;1165.00;big
146;4178.00;21.58;1117.00;big
146;4306.00;20.83;1145.00;big
147;2962.00;9.50;1693.00;big
147;2976.00;9.50;1626.00;big
148;4971.00;11.88;1506.00;small
148;4884.00;10.48;1404.00;small
148;4926.00;12.57;1445.00;small
149;5275.00;11.48;1616.00;big
149;4832.00;12.75;1682.00;big
149;4720.00;11.82;1733.00;big
149;4943.00;11.35;1717.00;big
149;5195.00;11.75;1784.00;big
150;3664.00;10.05;1864.00;big
150;3609.00;10.60;1789.00;big
150;3471.00;10.50;1722.00;big
150;3394.00;10.32;1782.00;big
151;3994.00;10.15;1745.00;big
151;4039.00;9.85;1638.00;big
151;4128.00;9.80;1680.00;big
152;4545.00;12.62;1454.00;big
152;4383.00;14.32;1429.00;big
152;4289.00;12.90;1528.00;big
153;4043.00;10.18;1112.00;small
153;4090.00;9.80;1082.00;small
153;3992.00;10.30;1143.00;small
154;5003.00;12.65;1334.00;small
154;4971.00;12.53;1256.00;small
154;4848.00;11.85;1189.00;small
154;5029.00;11.95;1390.00;small
154;4903.00;9.93;1212.00;small
155;3732.00;12.15;1094.00;small
155;3627.00;14.25;1197.00;small
155;3626.00;13.95;1137.00;small
155;3698.00;16.48;1139.00;small
156;4688.00;10.30;165.00;big
156;4928.00;9.50;180.00;big
156;4971.00;12.50;141.00;big
156;4746.00;10.30;180.00;big
157;5460.00;12.55;38.00;small
157;5548.00;10.03;196.00;small
157;5503.00;10.53;92.00;small
157;5567.00;12.65;150.00;small
158;4480.00;11.12;537.00;small
158;4547.00;10.32;529.00;small
158;4698.00;10.38;511.00;small
158;4761.00;10.45;506.00;small
158;4621.00;11.12;513.00;small
159;4626.00;10.85;721.00;small
159;4624.00;10.30;652.00;small
159;4592.00;9.70;604.00;small
159;4542.00;9.50;667.00;small
160;4695.00;9.95;880.00;small
160;4709.00;10.95;930.00;small
160;4754.00;11.30;768.00;small
160;4729.00;10.43;817.00;small
161;2550.68;12.10;1903.22;small
161;2481.54;10.90;1896.91;small
162;3884.00;18.85;1231.00;big
162;3812.00;13.85;1207.00;big
163;1886.00;10.30;807.00;big
163;1805.00;9.80;714.00;big
163;1771.00;9.78;824.00;big
163;1982.00;10.10;771.00;big
163;2001.00;9.68;833.00;big
164;2804.00;9.85;1455.00;small
164;2758.00;10.53;1481.00;small
164;2808.00;10.43;1490.00;small
165;2739.00;11.40;1221.00;small
165;2696.00;12.68;1190.00;small
165;2664.00;13.68;1142.00;small
166;1485.00;9.50;1971.00;big
166;1525.00;9.50;1879.00;big
167;4940.55;16.60;592.59;big
167;5106.00;15.65;516.00;big
167;5027.00;12.98;555.00;big
168;3079.00;9.50;1357.00;small
168;3015.00;9.50;1412.00;small
169;3014.00;9.50;1321.00;big
169;2948.00;10.18;1342.00;big
170;1463.00;9.50;1295.00;big
170;1619.00;9.50;1273.00;big
170;1601.00;9.50;1382.00;big
171;717.00;9.50;1837.00;big
171;387.00;9.50;1901.00;big
172;273.00;9.50;695.00;big
172;439.00;9.50;729.00;big
173;2892.69;9.50;1679.54;small
173;2907.74;9.50;1626.31;small
174;2892.81;9.50;1816.48;big
174;2955.00;9.50;1921.00;big
175;660.00;9.50;714.00;big
175;892.00;9.50;737.00;big
176;348.00;9.50;1427.00;big
176;113.00;9.50;1486.00;big
177;5187.00;9.50;1238.00;big
177;5251.00;9.50;1409.00;big
178;5579.00;9.75;363.00;big
178;109.00;9.98;430.00;big
179;329.00;9.50;445.00;big
179;461.00;11.62;366.00;big
180;129.00;9.50;868.00;big
180;5594.00;9.50;947.00;big
181;3006.00;9.70;1436.00;small
181;2977.00;10.18;1417.00;small
181;2937.00;10.55;1418.00;small
182;2789.00;10.20;893.00;small
182;2739.00;9.85;763.00;small
182;2820.00;10.48;794.00;small
182;2940.00;10.70;876.00;small
182;2687.00;10.98;863.00;small
183;1182.00;11.18;1767.00;big
183;1103.00;11.15;1793.00;big
183;1028.00;11.90;1823.00;big
183;1036.00;13.35;1764.00;big
184;1238.00;11.15;1922.00;big
184;823.00;12.65;1880.00;big
184;1057.00;9.50;1930.00;big
184;376.00;9.95;1930.00;big
184;1354.00;10.80;1802.00;big
184;66.00;9.50;1780.00;big
184;633.00;9.50;1954.00;big
185;945.00;10.93;1673.00;big
185;904.00;13.23;1616.00;big
185;890.00;9.50;1681.00;big
186;1681.00;10.00;1591.00;big
186;1725.00;10.10;1650.00;big
186;1638.00;11.65;1605.00;big
186;1597.00;11.30;1598.00;big
186;1647.00;10.62;1577.00;big
187;3435.00;13.82;1023.00;big
187;3532.00;12.80;888.00;big
187;3502.00;10.90;1111.00;big
187;3700.00;10.60;1015.00;big
187;3421.00;11.43;1139.00;big
187;3588.00;9.98;1036.00;big
188;3309.00;12.60;544.00;small
188;3383.00;13.28;616.00;small
188;3293.00;12.20;614.00;small
188;3332.00;12.68;675.00;small
188;3384.00;10.23;518.00;small
189;2797.00;13.35;1230.00;small
189;2946.00;9.70;1204.00;small
189;2875.00;14.25;1251.00;small
189;2946.00;11.18;1253.00;small
189;2849.00;12.53;1202.00;big
190;3064.00;12.98;477.00;small
190;3033.00;13.23;416.00;small
190;3128.00;13.20;481.00;small
190;3028.00;10.00;510.00;small
190;3108.00;13.20;387.00;small
191;4804.00;12.10;1260.00;small
191;4810.00;14.48;1349.00;small
191;4776.00;11.48;1309.00;small
192;4335.00;12.28;708.00;small
192;4377.00;9.90;660.00;small
192;4409.00;9.80;628.00;small
192;4445.00;10.20;585.00;small
193;3521.00;12.60;342.00;small
193;3501.00;10.65;255.00;small
193;3547.00;10.57;390.00;small
194;4388.00;11.20;733.00;small
194;4359.00;11.05;781.00;small
194;4412.00;10.28;695.00;small
195;4314.00;10.12;1053.00;small
195;4337.00;12.23;984.00;small
195;4280.00;11.03;1006.00;small
195;4305.00;10.62;933.00;small
196;4438.00;11.12;985.00;small
196;4461.00;10.60;920.00;small
196;4451.00;9.70;831.00;small
196;4491.00;11.95;860.00;small
197;1576.00;15.03;822.00;big
197;1635.00;9.80;783.00;big
198;1711.00;9.80;941.00;big
198;1625.00;14.00;935.00;big
198;1655.00;9.70;1022.00;big
198;1679.00;9.90;868.00;big
199;3172.00;12.85;405.00;small
199;3227.00;12.62;401.00;small
199;3291.00;13.55;333.00;small
199;3306.00;13.62;470.00;small
200;1972.00;9.70;954.00;big
200;1902.00;9.70;969.00;big
201;2000.00;10.20;612.00;big
201;2054.00;10.32;691.00;big
201;1936.00;9.80;541.00;big
201;1925.00;10.45;679.00;big
202;2176.00;10.15;792.00;big
202;2223.00;11.10;743.00;big
202;2161.00;10.93;628.00;big
202;2105.00;10.10;770.00;big
202;2157.00;11.80;697.00;big
203;1894.00;9.75;361.00;big
203;2005.00;11.23;466.00;big
203;1936.00;9.95;316.00;big
203;1988.00;10.70;388.00;big
204;1850.00;10.85;536.00;big
204;1901.00;10.35;473.00;big
205;1747.00;19.90;560.00;big
205;1772.00;9.88;655.00;big
205;1813.00;10.60;588.00;big
206;1692.00;21.27;617.00;big
206;1633.00;18.73;681.00;big
207;1746.00;12.30;378.00;big
207;1798.00;11.80;466.00;big
207;1726.00;16.80;459.00;big
208;1858.00;9.80;245.00;big
208;1848.00;10.40;423.00;big
208;1837.00;9.80;309.00;big
208;1827.00;9.75;369.00;big
209;4606.00;10.55;1297.00;small
209;4661.00;11.30;1267.00;small
209;4612.00;9.70;1256.00;small
209;4640.00;11.90;1334.00;small
210;4809.00;11.18;1394.00;big
210;4858.00;11.65;1438.00;big
211;4558.00;12.75;1278.00;big
211;4497.00;11.05;1225.00;big
212;4589.00;9.70;1201.00;small
212;4685.00;10.38;1172.00;small
212;4639.00;10.38;1160.00;small
212;4647.00;10.98;1211.00;small
213;4559.00;10.30;1078.00;small
213;4525.00;14.90;1136.00;small
213;4592.00;10.90;1146.00;small
213;4499.00;11.07;1199.00;small
214;4418.00;18.65;1186.00;small
214;4422.00;13.62;1119.00;small
214;4366.00;20.52;1157.00;small
214;4474.00;10.60;1153.00;small
215;4370.00;14.65;1072.00;small
215;4411.00;13.53;1032.00;small
215;4471.00;12.75;1079.00;small
216;4588.00;10.15;1028.00;small
216;4533.00;11.20;1032.00;small
216;4524.00;9.60;980.00;small
216;4479.00;10.43;1029.00;small
217;4681.00;11.93;1121.00;small
217;4606.00;10.48;1069.00;small
217;4617.00;9.80;1116.00;small
217;4641.00;13.12;1068.00;small
218;4680.00;11.53;1372.00;big
218;4740.00;10.30;1353.00;big
219;4716.00;12.98;1503.00;big
219;4785.00;10.12;1468.00;big
220;4422.00;14.55;1244.00;big
220;4309.00;19.10;1275.00;big
221;4192.00;19.55;1296.00;big
221;4040.00;18.75;1273.00;big
222;4621.00;12.20;1407.00;big
222;4460.00;13.10;1324.00;big
222;4556.00;14.32;1358.00;big
223;3194.00;9.50;1272.00;big
224;1362.00;13.15;1143.00;big
224;1298.00;15.32;1151.00;big
224;1419.00;9.70;1187.00;big
225;1200.00;13.10;1284.00;big
225;1122.00;15.40;1332.00;big
225;1052.00;10.40;1371.00;big
226;1560.00;10.60;1465.00;big
226;1602.00;9.70;1472.00;big
226;1621.00;9.90;1549.00;big
226;1569.00;10.60;1558.00;big
226;1577.00;11.23;1514.00;big
226;1532.00;9.80;1438.00;big
227;1418.00;10.40;1405.00;big
227;1538.00;9.50;1313.00;big
227;1504.00;9.80;1389.00;big
227;1371.00;9.55;1360.00;big
227;1466.00;9.95;1414.00;big
227;1376.00;10.30;1441.00;big
228;1012.00;13.53;1690.00;big
228;1123.00;11.80;1672.00;big
228;1136.00;14.18;1600.00;big
228;1028.00;16.75;1630.00;big
229;1277.00;10.50;1449.00;big
229;1210.00;11.93;1401.00;big
229;1265.00;10.62;1351.00;big
229;1315.00;10.40;1389.00;big
230;1460.00;10.32;1548.00;big
230;1476.00;10.70;1608.00;big
230;1532.00;10.68;1556.00;big
230;1415.00;10.80;1651.00;big
230;1417.00;10.10;1559.00;big
231;1644.00;9.50;1880.00;big
231;1936.00;9.60;1699.00;big
231;1834.00;11.20;1795.00;big
231;1720.00;11.28;1735.00;big
231;1616.00;11.10;1692.00;big
232;1673.00;10.55;1656.00;big
232;1547.00;10.90;1609.00;big
232;1600.00;10.60;1637.00;big
232;1762.00;11.15;1708.00;big
233;1427.00;11.55;1469.00;big
233;1496.00;11.23;1484.00;big
233;1538.00;11.25;1509.00;big
234;5156.00;9.80;1879.00;big
234;4050.00;9.70;1980.00;big
234;4191.00;10.07;1842.00;big
234;50.00;10.18;2030.00;big
234;4488.00;10.60;1892.00;big
234;4762.00;10.03;1890.00;big
234;3902.00;9.70;1864.00;big
235;4513.00;10.40;1749.00;big
235;4453.00;11.90;1606.00;big
235;4365.00;11.50;1633.00;big
236;2686.00;10.05;1295.00;small
236;2763.00;14.15;1286.00;small
236;2723.00;12.30;1290.00;small
237;2684.00;12.65;1342.00;small
237;2730.00;13.57;1340.00;small
237;2708.00;13.25;1374.00;small
238;3095.00;10.12;1141.00;small
238;3028.00;12.88;1174.00;small
238;3149.00;11.12;1174.00;small
239;3542.00;9.70;1159.00;small
239;3505.00;10.12;1202.00;small
239;3477.00;12.28;1233.00;small
240;3683.00;9.80;1074.00;small
240;3609.00;9.50;1085.00;small
241;3405.00;10.90;436.00;small
241;3309.00;11.32;394.00;small
241;3353.00;10.53;348.00;small
241;3327.00;10.20;270.00;small
242;3182.00;12.25;341.00;small
242;3070.00;13.80;238.00;small
242;3135.00;12.80;276.00;small
242;3057.00;12.40;353.00;small
243;2578.00;9.65;839.00;small
243;2578.00;9.70;895.00;small
243;2651.00;10.65;768.00;small
243;2698.00;10.20;914.00;small
244;3147.00;11.50;738.00;small
244;3108.00;10.60;823.00;small
244;3048.00;10.10;848.00;small
245;3800.00;12.93;1107.00;small
245;3882.00;9.70;1066.00;small
245;3906.00;11.03;1130.00;small
245;3937.00;10.62;1195.00;small
246;3113.00;9.50;1976.00;small
246;3201.00;10.53;1988.00;small
246;3028.00;11.25;1904.00;small
247;3032.00;12.00;1776.00;big
247;3120.00;11.55;1892.00;big
247;3059.00;11.40;1839.00;big
248;5061.00;9.88;104.00;big
248;5022.00;9.70;391.00;big
248;5093.00;10.30;288.00;big
248;5117.00;10.18;196.00;big
249;4887.00;10.20;433.00;big
249;4797.00;11.40;397.00;big
249;4643.00;9.80;286.00;big
250;4706.00;11.00;265.00;big
250;4948.00;9.50;229.00;big
250;4809.00;10.70;285.00;big
251;4332.00;9.50;772.00;small
251;4377.00;9.50;695.00;small
251;4348.00;9.50;738.00;small
252;3488.00;15.43;1288.00;small
252;3437.00;12.20;1281.00;small
252;3527.00;14.57;1251.00;small
253;3780.00;10.05;1280.00;small
253;3737.00;9.80;1353.00;small
253;3654.00;9.80;1379.00;small
254;3933.00;19.80;1294.00;small
254;3823.00;10.10;1312.00;small
254;3883.00;17.30;1296.00;small
255;4017.00;10.60;1398.00;big
255;3926.00;15.10;1344.00;big
255;3836.00;10.12;1371.00;big
256;3713.00;16.12;1573.00;big
256;3721.00;12.43;1664.00;big
256;3732.00;15.80;1777.00;big
257;4247.00;11.10;1656.00;big
257;4195.00;9.80;1750.00;big
257;4341.00;10.55;1771.00;big
258;4180.00;11.10;1600.00;big
258;4100.00;9.93;1574.00;big
259;4601.00;12.75;1674.00;big
259;4519.00;12.55;1544.00;big
259;4636.00;13.20;1573.00;big
260;4730.00;11.43;1617.00;big
260;4845.00;10.80;1529.00;big
260;4920.00;11.35;1574.00;big
261;3959.00;10.20;1102.00;small
261;3909.00;9.73;1013.00;small
261;3948.00;9.80;1031.00;small
262;4039.00;10.90;1050.00;big
262;4073.00;10.45;990.00;big
262;4001.00;10.60;1000.00;big
263;4130.00;10.65;986.00;small
263;4093.00;12.07;946.00;small
263;4033.00;10.48;885.00;small
264;4036.00;11.95;836.00;small
264;4018.00;10.28;798.00;small
264;4064.00;13.28;770.00;small
265;4104.00;18.58;1367.00;big
265;4219.00;14.15;1407.00;big
266;2888.00;10.48;804.00;small
266;2974.00;11.25;815.00;small
266;2920.00;10.00;751.00;small
267;3456.00;9.88;682.00;small
267;3558.00;12.00;804.00;small
267;3522.00;10.35;732.00;small
